Store,Dept,Date,Weekly_Sales,IsHoliday
5,30,2011-09-02,9685.89,0
5,30,2011-09-09,9135.84,1
5,30,2011-09-16,9324.7,0
5,30,2011-09-23,10662.76,0
5,30,2011-09-30,8909.06,0
5,30,2011-10-07,9273.86,0
5,30,2011-10-14,8464.36,0
5,30,2011-10-21,9371.82,0
5,30,2011-10-28,9494.09,0
5,30,2011-11-04,9750.76,0
5,30,2011-11-11,9367.78,0
5,30,2011-11-18,8151.43,0
5,30,2011-11-25,10972.13,1
5,30,2011-12-02,9530.83,0
5,30,2011-12-09,10131.22,0
5,30,2011-12-16,9880.83,0
5,30,2011-12-23,13924.81,0
5,30,2011-12-30,9616.18,1
5,30,2012-01-06,8672.47,0
5,30,2012-01-13,8475.4,0
5,30,2012-01-20,9197.88,0
5,30,2012-01-27,7628.16,0
5,30,2012-02-03,10774.31,0
5,30,2012-02-10,13394.42,1
5,30,2012-02-17,13134.34,0
5,30,2012-02-24,11911.1,0
5,30,2012-03-02,11536.17,0
5,30,2012-03-09,11421.88,0
5,30,2012-03-16,11833.17,0
5,30,2012-03-23,10785.03,0
5,30,2012-03-30,11528.55,0
5,30,2012-04-06,14577.89,0
5,30,2012-04-13,12772.59,0
5,30,2012-04-20,10910.58,0
5,30,2012-04-27,10293.84,0
5,31,2010-02-05,6538.28,0
5,31,2010-02-12,6242.77,1
5,31,2010-02-19,6990.37,0
5,31,2010-02-26,7478.57,0
5,31,2010-03-05,6514.21,0
5,31,2010-03-12,5850.45,0
5,31,2010-03-19,5560.02,0
5,31,2010-03-26,4836.55,0
5,31,2010-04-02,5350.62,0
5,31,2010-04-09,5377.6,0
5,31,2010-04-16,4632.55,0
5,31,2010-04-23,4713.51,0
5,31,2010-04-30,4882.23,0
5,31,2010-05-07,5473.65,0
5,31,2010-05-14,4828.31,0
5,31,2010-05-21,5401.19,0
5,31,2010-05-28,4992.01,0
5,31,2010-06-04,5471.5,0
5,31,2010-06-11,4874.54,0
5,31,2010-06-18,4381.3,0
5,31,2010-06-25,4124.65,0
5,31,2010-07-02,4772.94,0
5,31,2010-07-09,4975.83,0
5,31,2010-07-16,7146.11,0
5,31,2010-07-23,8642.38,0
5,31,2010-07-30,9510.67,0
5,31,2010-08-06,10542.62,0
5,31,2010-08-13,13421.09,0
5,31,2010-08-20,12894.05,0
5,31,2010-08-27,7829.93,0
5,31,2010-09-03,6546.96,0
5,31,2010-09-10,5976.69,1
5,31,2010-09-17,6359.35,0
5,31,2010-09-24,5880.54,0
5,31,2010-10-01,5827.08,0
5,31,2010-10-08,5341.0,0
5,31,2010-10-15,4292.53,0
5,31,2010-10-22,4718.62,0
5,31,2010-10-29,4075.33,0
5,31,2010-11-05,4451.36,0
5,31,2010-11-12,4850.94,0
5,31,2010-11-19,5868.07,0
5,31,2010-11-26,5845.99,1
5,31,2010-12-03,7536.89,0
5,31,2010-12-10,7802.34,0
5,31,2010-12-17,9264.4,0
5,31,2010-12-24,13853.85,0
5,31,2010-12-31,6053.82,1
5,31,2011-01-07,5131.27,0
5,31,2011-01-14,4711.0,0
5,31,2011-01-21,4693.87,0
5,31,2011-01-28,4085.75,0
5,31,2011-02-04,5708.01,0
5,31,2011-02-11,5617.18,1
5,31,2011-02-18,6151.18,0
5,31,2011-02-25,6505.69,0
5,31,2011-03-04,6870.09,0
5,31,2011-03-11,6441.52,0
5,31,2011-03-18,5075.26,0
5,31,2011-03-25,5330.39,0
5,31,2011-04-01,5223.51,0
5,31,2011-04-08,5891.97,0
5,31,2011-04-15,5247.58,0
5,31,2011-04-22,5222.94,0
5,31,2011-04-29,5259.77,0
5,31,2011-05-06,5307.6,0
5,31,2011-05-13,5336.92,0
5,31,2011-05-20,5136.89,0
5,31,2011-05-27,5623.06,0
5,31,2011-06-03,5818.19,0
5,31,2011-06-10,5624.73,0
5,31,2011-06-17,5451.92,0
5,31,2011-06-24,5276.22,0
5,31,2011-07-01,5797.43,0
5,31,2011-07-08,6603.24,0
5,31,2011-07-15,9133.65,0
5,31,2011-07-22,12025.88,0
5,31,2011-07-29,11526.92,0
5,31,2011-08-05,13719.28,0
5,31,2011-08-12,14577.83,0
5,31,2011-08-19,11596.21,0
5,31,2011-08-26,7026.71,0
5,31,2011-09-02,5536.21,0
5,31,2011-09-09,4918.04,1
5,31,2011-09-16,5813.64,0
5,31,2011-09-23,4462.87,0
5,31,2011-09-30,4023.74,0
5,31,2011-10-07,4263.72,0
5,31,2011-10-14,3935.01,0
5,31,2011-10-21,3602.75,0
5,31,2011-10-28,4161.41,0
5,31,2011-11-04,4111.34,0
5,31,2011-11-11,6850.87,0
5,31,2011-11-18,6126.1,0
5,31,2011-11-25,6315.76,1
5,31,2011-12-02,5675.44,0
5,31,2011-12-09,9508.6,0
5,31,2011-12-16,11351.8,0
5,31,2011-12-23,12460.02,0
5,31,2011-12-30,5159.86,1
5,31,2012-01-06,3499.6,0
5,31,2012-01-13,3352.86,0
5,31,2012-01-20,3927.16,0
5,31,2012-01-27,2883.69,0
5,31,2012-02-03,3223.94,0
5,31,2012-02-10,4710.01,1
5,31,2012-02-17,4739.29,0
5,31,2012-02-24,4696.6,0
5,31,2012-03-02,3950.0,0
5,31,2012-03-09,3891.16,0
5,31,2012-03-16,4367.69,0
5,31,2012-03-23,5488.77,0
5,31,2012-03-30,4516.6,0
5,31,2012-04-06,4910.2,0
5,31,2012-04-13,4769.14,0
5,31,2012-04-20,4875.01,0
5,31,2012-04-27,4231.78,0
5,32,2010-02-05,26234.69,0
5,32,2010-02-12,34498.0,1
5,32,2010-02-19,41310.41,0
5,32,2010-02-26,26264.77,0
5,32,2010-03-05,20351.38,0
5,32,2010-03-12,19137.84,0
5,32,2010-03-19,20958.13,0
5,32,2010-03-26,19481.15,0
5,32,2010-04-02,19493.45,0
5,32,2010-04-09,23370.26,0
5,32,2010-04-16,18156.18,0
5,32,2010-04-23,17319.95,0
5,32,2010-04-30,19357.73,0
5,32,2010-05-07,27765.44,0
5,32,2010-05-14,28913.94,0
5,32,2010-05-21,21087.71,0
5,32,2010-05-28,19676.93,0
5,32,2010-06-04,19939.6,0
5,32,2010-06-11,18212.64,0
5,32,2010-06-18,20280.38,0
5,32,2010-06-25,19497.98,0
5,32,2010-07-02,20680.12,0
5,32,2010-07-09,19338.16,0
5,32,2010-07-16,18438.26,0
5,32,2010-07-23,19324.51,0
5,32,2010-07-30,16614.79,0
5,32,2010-08-06,21723.4,0
5,32,2010-08-13,18268.81,0
5,32,2010-08-20,16957.24,0
5,32,2010-08-27,14015.41,0
5,32,2010-09-03,18541.08,0
5,32,2010-09-10,18677.0,1
5,32,2010-09-17,18762.4,0
5,32,2010-09-24,17778.82,0
5,32,2010-10-01,14765.89,0
5,32,2010-10-08,18829.36,0
5,32,2010-10-15,15119.26,0
5,32,2010-10-22,14559.18,0
5,32,2010-10-29,15002.98,0
5,32,2010-11-05,17354.21,0
5,32,2010-11-12,18380.35,0
5,32,2010-11-19,19208.41,0
5,32,2010-11-26,26603.84,1
5,32,2010-12-03,27016.8,0
5,32,2010-12-10,30654.34,0
5,32,2010-12-17,53571.49,0
5,32,2010-12-24,93552.46,0
5,32,2010-12-31,18496.69,1
5,32,2011-01-07,19843.51,0
5,32,2011-01-14,15359.23,0
5,32,2011-01-21,17556.76,0
5,32,2011-01-28,17302.98,0
5,32,2011-02-04,23010.19,0
5,32,2011-02-11,29018.43,1
5,32,2011-02-18,42039.95,0
5,32,2011-02-25,26573.75,0
5,32,2011-03-04,21838.49,0
5,32,2011-03-11,20565.57,0
5,32,2011-03-18,20020.09,0
5,32,2011-03-25,20628.48,0
5,32,2011-04-01,18407.07,0
5,32,2011-04-08,17333.56,0
5,32,2011-04-15,19327.51,0
5,32,2011-04-22,21763.98,0
5,32,2011-04-29,20766.79,0
5,32,2011-05-06,25314.43,0
5,32,2011-05-13,25378.45,0
5,32,2011-05-20,20694.13,0
5,32,2011-05-27,21515.26,0
5,32,2011-06-03,19680.37,0
5,32,2011-06-10,18181.69,0
5,32,2011-06-17,19548.89,0
5,32,2011-06-24,18364.81,0
5,32,2011-07-01,17051.53,0
5,32,2011-07-08,18916.5,0
5,32,2011-07-15,19256.12,0
5,32,2011-07-22,18153.41,0
5,32,2011-07-29,16525.18,0
5,32,2011-08-05,17840.48,0
5,32,2011-08-12,18769.86,0
5,32,2011-08-19,18396.6,0
5,32,2011-08-26,21220.56,0
5,32,2011-09-02,17664.19,0
5,32,2011-09-09,16555.4,1
5,32,2011-09-16,15274.8,0
5,32,2011-09-23,16560.32,0
5,32,2011-09-30,16323.12,0
5,32,2011-10-07,18268.82,0
5,32,2011-10-14,19300.92,0
5,32,2011-10-21,16018.61,0
5,32,2011-10-28,18946.79,0
5,32,2011-11-04,18720.72,0
5,32,2011-11-11,22888.37,0
5,32,2011-11-18,22902.74,0
5,32,2011-11-25,27152.14,1
5,32,2011-12-02,25117.95,0
5,32,2011-12-09,25430.55,0
5,32,2011-12-16,42710.35,0
5,32,2011-12-23,79575.26,0
5,32,2011-12-30,33315.25,1
5,32,2012-01-06,16622.24,0
5,32,2012-01-13,16015.75,0
5,32,2012-01-20,18154.04,0
5,32,2012-01-27,14575.6,0
5,32,2012-02-03,19244.61,0
5,32,2012-02-10,30286.32,1
5,32,2012-02-17,38644.95,0
5,32,2012-02-24,22473.95,0
5,32,2012-03-02,21182.18,0
5,32,2012-03-09,18896.09,0
5,32,2012-03-16,22038.44,0
5,32,2012-03-23,20368.11,0
5,32,2012-03-30,19204.23,0
5,32,2012-04-06,23663.84,0
5,32,2012-04-13,21134.99,0
5,32,2012-04-20,16487.19,0
5,32,2012-04-27,16364.38,0
5,33,2010-02-05,18272.49,0
5,33,2010-02-12,15820.47,1
5,33,2010-02-19,15918.73,0
5,33,2010-02-26,15189.79,0
5,33,2010-03-05,13173.01,0
5,33,2010-03-12,11096.23,0
5,33,2010-03-19,14709.46,0
5,33,2010-03-26,13190.6,0
5,33,2010-04-02,18060.3,0
5,33,2010-04-09,16407.06,0
5,33,2010-04-16,12862.61,0
5,33,2010-04-23,12443.71,0
5,33,2010-04-30,13121.82,0
5,33,2010-05-07,12835.34,0
5,33,2010-05-14,12020.75,0
5,33,2010-05-21,12082.14,0
5,33,2010-05-28,13781.64,0
5,33,2010-06-04,13594.88,0
5,33,2010-06-11,13991.66,0
5,33,2010-06-18,12136.79,0
5,33,2010-06-25,11321.14,0
5,33,2010-07-02,13062.96,0
5,33,2010-07-09,12860.49,0
5,33,2010-07-16,16208.57,0
5,33,2010-07-23,18465.28,0
5,33,2010-07-30,19106.8,0
5,33,2010-08-06,24278.73,0
5,33,2010-08-13,27865.3,0
5,33,2010-08-20,23220.79,0
5,33,2010-08-27,10833.64,0
5,33,2010-09-03,9598.73,0
5,33,2010-09-10,9784.19,1
5,33,2010-09-17,10209.25,0
5,33,2010-09-24,10138.23,0
5,33,2010-10-01,8702.82,0
5,33,2010-10-08,10653.22,0
5,33,2010-10-15,10486.36,0
5,33,2010-10-22,13873.27,0
5,33,2010-10-29,15191.35,0
5,33,2010-11-05,12525.3,0
5,33,2010-11-12,15857.23,0
5,33,2010-11-19,22980.62,0
5,33,2010-11-26,30829.7,1
5,33,2010-12-03,25035.78,0
5,33,2010-12-10,24007.23,0
5,33,2010-12-17,27892.19,0
5,33,2010-12-24,39700.09,0
5,33,2010-12-31,10023.11,1
5,33,2011-01-07,10613.83,0
5,33,2011-01-14,9004.18,0
5,33,2011-01-21,8256.63,0
5,33,2011-01-28,9115.22,0
5,33,2011-02-04,14271.11,0
5,33,2011-02-11,17287.49,1
5,33,2011-02-18,15106.91,0
5,33,2011-02-25,11034.76,0
5,33,2011-03-04,12021.19,0
5,33,2011-03-11,11848.21,0
5,33,2011-03-18,13770.01,0
5,33,2011-03-25,13283.5,0
5,33,2011-04-01,12181.5,0
5,33,2011-04-08,13548.26,0
5,33,2011-04-15,11680.69,0
5,33,2011-04-22,17471.76,0
5,33,2011-04-29,14659.43,0
5,33,2011-05-06,12796.4,0
5,33,2011-05-13,9674.01,0
5,33,2011-05-20,10416.93,0
5,33,2011-05-27,11528.16,0
5,33,2011-06-03,11618.02,0
5,33,2011-06-10,10788.05,0
5,33,2011-06-17,10019.36,0
5,33,2011-06-24,12343.28,0
5,33,2011-07-01,10847.26,0
5,33,2011-07-08,11709.57,0
5,33,2011-07-15,15292.98,0
5,33,2011-07-22,18306.01,0
5,33,2011-07-29,18141.91,0
5,33,2011-08-05,26142.93,0
5,33,2011-08-12,30246.59,0
5,33,2011-08-19,23565.57,0
5,33,2011-08-26,10888.76,0
5,33,2011-09-02,9724.23,0
5,33,2011-09-09,8854.02,1
5,33,2011-09-16,10528.12,0
5,33,2011-09-23,10265.38,0
5,33,2011-09-30,10594.77,0
5,33,2011-10-07,13558.75,0
5,33,2011-10-14,13913.52,0
5,33,2011-10-21,10398.59,0
5,33,2011-10-28,12960.63,0
5,33,2011-11-04,15156.49,0
5,33,2011-11-11,25495.61,0
5,33,2011-11-18,19251.54,0
5,33,2011-11-25,29984.61,1
5,33,2011-12-02,18725.93,0
5,33,2011-12-09,29080.28,0
5,33,2011-12-16,30917.88,0
5,33,2011-12-23,45876.21,0
5,33,2011-12-30,13489.94,1
5,33,2012-01-06,6506.72,0
5,33,2012-01-13,9293.48,0
5,33,2012-01-20,8120.74,0
5,33,2012-01-27,9002.07,0
5,33,2012-02-03,11904.89,0
5,33,2012-02-10,18541.1,1
5,33,2012-02-17,15523.79,0
5,33,2012-02-24,17072.65,0
5,33,2012-03-02,12556.03,0
5,33,2012-03-09,12623.76,0
5,33,2012-03-16,13530.76,0
5,33,2012-03-23,12191.77,0
5,33,2012-03-30,13572.98,0
5,33,2012-04-06,23083.49,0
5,33,2012-04-13,15782.48,0
5,33,2012-04-20,11152.86,0
5,33,2012-04-27,13344.98,0
5,34,2010-02-05,50813.9,0
5,34,2010-02-12,48080.48,1
5,34,2010-02-19,55286.25,0
5,34,2010-02-26,51509.98,0
5,34,2010-03-05,47797.39,0
5,34,2010-03-12,44404.03,0
5,34,2010-03-19,49109.82,0
5,34,2010-03-26,45904.61,0
5,34,2010-04-02,55410.28,0
5,34,2010-04-09,53737.33,0
5,34,2010-04-16,49575.98,0
5,34,2010-04-23,45517.21,0
5,34,2010-04-30,42265.19,0
5,34,2010-05-07,53469.48,0
5,34,2010-05-14,50870.86,0
5,34,2010-05-21,52853.85,0
5,34,2010-05-28,52151.9,0
5,34,2010-06-04,50263.45,0
5,34,2010-06-11,46723.53,0
5,34,2010-06-18,43386.32,0
5,34,2010-06-25,39184.66,0
5,34,2010-07-02,42869.79,0
5,34,2010-07-09,41910.47,0
5,34,2010-07-16,45526.35,0
5,34,2010-07-23,44373.42,0
5,34,2010-07-30,45620.69,0
5,34,2010-08-06,47425.14,0
5,34,2010-08-13,47751.78,0
5,34,2010-08-20,44985.31,0
5,34,2010-08-27,39304.98,0
5,34,2010-09-03,35582.24,0
5,34,2010-09-10,39201.02,1
5,34,2010-09-17,38056.81,0
5,34,2010-09-24,36373.83,0
5,34,2010-10-01,33528.75,0
5,34,2010-10-08,37477.34,0
5,34,2010-10-15,37390.02,0
5,34,2010-10-22,40079.59,0
5,34,2010-10-29,42809.05,0
5,34,2010-11-05,38433.94,0
5,34,2010-11-12,42987.8,0
5,34,2010-11-19,53133.71,0
5,34,2010-11-26,61520.08,1
5,34,2010-12-03,48766.48,0
5,34,2010-12-10,50452.53,0
5,34,2010-12-17,54444.43,0
5,34,2010-12-24,70377.24,0
5,34,2010-12-31,35304.5,1
5,34,2011-01-07,37248.72,0
5,34,2011-01-14,34038.35,0
5,34,2011-01-21,31228.67,0
5,34,2011-01-28,30391.23,0
5,34,2011-02-04,38491.68,0
5,34,2011-02-11,43171.14,1
5,34,2011-02-18,41552.51,0
5,34,2011-02-25,39782.29,0
5,34,2011-03-04,41315.96,0
5,34,2011-03-11,41128.83,0
5,34,2011-03-18,43560.56,0
5,34,2011-03-25,43981.98,0
5,34,2011-04-01,42838.79,0
5,34,2011-04-08,43047.38,0
5,34,2011-04-15,37894.64,0
5,34,2011-04-22,50653.19,0
5,34,2011-04-29,47880.21,0
5,34,2011-05-06,44836.48,0
5,34,2011-05-13,41582.86,0
5,34,2011-05-20,40690.44,0
5,34,2011-05-27,40391.46,0
5,34,2011-06-03,40784.45,0
5,34,2011-06-10,42359.31,0
5,34,2011-06-17,41970.62,0
5,34,2011-06-24,40778.58,0
5,34,2011-07-01,44589.72,0
5,34,2011-07-08,43854.32,0
5,34,2011-07-15,44273.16,0
5,34,2011-07-22,46844.46,0
5,34,2011-07-29,45187.97,0
5,34,2011-08-05,50272.34,0
5,34,2011-08-12,50559.89,0
5,34,2011-08-19,46932.57,0
5,34,2011-08-26,39181.07,0
5,34,2011-09-02,36304.02,0
5,34,2011-09-09,36320.53,1
5,34,2011-09-16,37761.95,0
5,34,2011-09-23,33504.68,0
5,34,2011-09-30,34126.86,0
5,34,2011-10-07,37574.27,0
5,34,2011-10-14,37123.57,0
5,34,2011-10-21,35493.58,0
5,34,2011-10-28,35460.39,0
5,34,2011-11-04,40265.18,0
5,34,2011-11-11,58044.53,0
5,34,2011-11-18,48522.45,0
5,34,2011-11-25,61401.4,1
5,34,2011-12-02,46326.24,0
5,34,2011-12-09,58468.85,0
5,34,2011-12-16,53958.57,0
5,34,2011-12-23,68891.6,0
5,34,2011-12-30,36826.2,1
5,34,2012-01-06,28996.95,0
5,34,2012-01-13,35116.96,0
5,34,2012-01-20,35406.81,0
5,34,2012-01-27,35574.5,0
5,34,2012-02-03,41959.36,0
5,34,2012-02-10,54511.82,1
5,34,2012-02-17,48187.75,0
5,34,2012-02-24,49377.68,0
5,34,2012-03-02,47485.54,0
5,34,2012-03-09,43633.45,0
5,34,2012-03-16,46353.49,0
5,34,2012-03-23,42606.49,0
5,34,2012-03-30,45951.3,0
5,34,2012-04-06,57081.12,0
5,34,2012-04-13,53487.12,0
5,34,2012-04-20,48668.4,0
5,34,2012-04-27,50835.64,0
5,35,2010-02-05,7620.26,0
5,35,2010-02-12,6900.03,1
5,35,2010-02-19,7885.46,0
5,35,2010-02-26,6465.67,0
5,35,2010-03-05,7775.96,0
5,35,2010-03-12,7736.79,0
5,35,2010-03-19,8600.17,0
5,35,2010-03-26,6431.92,0
5,35,2010-04-02,7975.86,0
5,35,2010-04-09,7578.07,0
5,35,2010-04-16,8127.54,0
5,35,2010-04-23,8103.94,0
5,35,2010-04-30,7767.93,0
5,35,2010-05-07,8804.59,0
5,35,2010-05-14,10088.36,0
5,35,2010-05-21,9530.85,0
5,35,2010-05-28,7769.94,0
5,35,2010-06-04,7940.7,0
5,35,2010-06-11,7056.73,0
5,35,2010-06-18,6480.14,0
5,35,2010-06-25,7537.89,0
5,35,2010-07-02,8732.26,0
5,35,2010-07-09,6338.1,0
5,35,2010-07-16,7878.42,0
5,35,2010-07-23,7085.86,0
5,35,2010-07-30,7335.99,0
5,35,2010-08-06,5176.27,0
5,35,2010-08-13,5941.72,0
5,35,2010-08-20,7235.53,0
5,35,2010-08-27,5748.85,0
5,35,2010-09-03,5755.38,0
5,35,2010-09-10,6404.8,1
5,35,2010-09-17,6308.69,0
5,35,2010-09-24,5258.32,0
5,35,2010-10-01,5253.66,0
5,35,2010-10-08,6700.13,0
5,35,2010-10-15,7284.76,0
5,35,2010-10-22,8538.39,0
5,35,2010-10-29,7896.51,0
5,35,2010-11-05,8072.3,0
5,35,2010-11-12,7339.0,0
5,35,2010-11-19,10489.16,0
5,35,2010-11-26,10995.94,1
5,35,2010-12-03,11231.5,0
5,35,2010-12-10,10636.83,0
5,35,2010-12-17,10928.14,0
5,35,2010-12-24,14267.15,0
5,35,2010-12-31,6136.34,1
5,35,2011-01-07,6791.54,0
5,35,2011-01-14,6125.54,0
5,35,2011-01-21,6624.79,0
5,35,2011-01-28,6422.73,0
5,35,2011-02-04,8300.99,0
5,35,2011-02-11,8988.5,1
5,35,2011-02-18,8446.35,0
5,35,2011-02-25,9952.42,0
5,35,2011-03-04,9260.5,0
5,35,2011-03-11,11878.29,0
5,35,2011-03-18,11474.92,0
5,35,2011-03-25,9440.59,0
5,35,2011-04-01,8525.15,0
5,35,2011-04-08,10747.76,0
5,35,2011-04-15,9738.49,0
5,35,2011-04-22,11748.62,0
5,35,2011-04-29,9653.44,0
5,35,2011-05-06,10939.71,0
5,35,2011-05-13,9110.95,0
5,35,2011-05-20,7772.55,0
5,35,2011-05-27,7983.48,0
5,35,2011-06-03,8099.24,0
5,35,2011-06-10,8790.13,0
5,35,2011-06-17,7776.61,0
5,35,2011-06-24,8418.52,0
5,35,2011-07-01,8174.15,0
5,35,2011-07-08,6916.35,0
5,35,2011-07-15,7754.19,0
5,35,2011-07-22,8571.17,0
5,35,2011-07-29,6637.21,0
5,35,2011-08-05,7920.1,0
5,35,2011-08-12,7719.2,0
5,35,2011-08-19,7844.77,0
5,35,2011-08-26,7828.37,0
5,35,2011-09-02,8069.06,0
5,35,2011-09-09,7629.12,1
5,35,2011-09-16,8656.03,0
5,35,2011-09-23,7832.3,0
5,35,2011-09-30,8163.75,0
5,35,2011-10-07,8135.62,0
5,35,2011-10-14,7617.61,0
5,35,2011-10-21,7645.05,0
5,35,2011-10-28,6755.69,0
5,35,2011-11-04,7783.45,0
5,35,2011-11-11,11288.79,0
5,35,2011-11-18,9504.39,0
5,35,2011-11-25,10430.36,1
5,35,2011-12-02,9050.5,0
5,35,2011-12-09,12336.07,0
5,35,2011-12-16,11010.34,0
5,35,2011-12-23,13687.51,0
5,35,2011-12-30,9596.03,1
5,35,2012-01-06,7412.0,0
5,35,2012-01-13,7605.59,0
5,35,2012-01-20,7117.34,0
5,35,2012-01-27,8853.14,0
5,35,2012-02-03,9957.25,0
5,35,2012-02-10,13651.42,1
5,35,2012-02-17,12960.31,0
5,35,2012-02-24,13361.87,0
5,35,2012-03-02,10198.4,0
5,35,2012-03-09,9403.62,0
5,35,2012-03-16,11190.52,0
5,35,2012-03-23,10066.98,0
5,35,2012-03-30,10038.86,0
5,35,2012-04-06,12083.52,0
5,35,2012-04-13,9879.05,0
5,35,2012-04-20,10639.83,0
5,35,2012-04-27,12400.55,0
5,36,2010-02-05,1827.22,0
5,36,2010-02-12,2113.5,1
5,36,2010-02-19,2878.94,0
5,36,2010-02-26,2013.05,0
5,36,2010-03-05,1859.36,0
5,36,2010-03-12,1520.84,0
5,36,2010-03-19,2798.58,0
5,36,2010-03-26,3592.15,0
5,36,2010-04-02,3241.58,0
5,36,2010-04-09,4469.09,0
5,36,2010-04-16,4259.65,0
5,36,2010-04-23,4721.23,0
5,36,2010-04-30,4187.33,0
5,36,2010-05-07,5159.2,0
5,36,2010-05-14,6116.0,0
5,36,2010-05-21,8328.95,0
5,36,2010-05-28,10021.66,0
5,36,2010-06-04,10701.62,0
5,36,2010-06-11,10386.2,0
5,36,2010-06-18,8665.97,0
5,36,2010-06-25,7823.18,0
5,36,2010-07-02,9177.26,0
5,36,2010-07-09,8126.04,0
5,36,2010-07-16,4942.57,0
5,36,2010-07-23,5565.52,0
5,36,2010-07-30,4238.56,0
5,36,2010-08-06,3348.66,0
5,36,2010-08-13,3107.97,0
5,36,2010-08-20,2757.4,0
5,36,2010-08-27,1960.31,0
5,36,2010-09-03,2188.44,0
5,36,2010-09-10,2875.68,1
5,36,2010-09-17,1877.44,0
5,36,2010-09-24,2183.32,0
5,36,2010-10-01,1775.48,0
5,36,2010-10-08,2117.52,0
5,36,2010-10-15,2287.77,0
5,36,2010-10-22,1805.04,0
5,36,2010-10-29,2438.78,0
5,36,2010-11-05,3673.95,0
5,36,2010-11-12,2652.87,0
5,36,2010-11-19,2349.53,0
5,36,2010-11-26,2863.86,1
5,36,2010-12-03,2480.15,0
5,36,2010-12-10,1683.55,0
5,36,2010-12-17,2173.76,0
5,36,2010-12-24,2709.15,0
5,36,2010-12-31,998.99,1
5,36,2011-01-07,707.19,0
5,36,2011-01-14,375.69,0
5,36,2011-01-21,215.97,0
5,36,2011-01-28,170.77,0
5,36,2011-02-04,398.28,0
5,36,2011-02-11,521.84,1
5,36,2011-02-18,506.28,0
5,36,2011-02-25,341.03,0
5,36,2011-03-04,915.11,0
5,36,2011-03-11,1908.08,0
5,36,2011-03-18,3249.91,0
5,36,2011-03-25,2361.62,0
5,36,2011-04-01,3206.42,0
5,36,2011-04-08,3037.46,0
5,36,2011-04-15,3757.9,0
5,36,2011-04-22,8365.62,0
5,36,2011-04-29,7239.55,0
5,36,2011-05-06,5749.85,0
5,36,2011-05-13,8010.02,0
5,36,2011-05-20,8555.47,0
5,36,2011-05-27,10490.17,0
5,36,2011-06-03,9161.19,0
5,36,2011-06-10,8249.09,0
5,36,2011-06-17,8959.69,0
5,36,2011-06-24,8543.41,0
5,36,2011-07-01,7789.02,0
5,36,2011-07-08,8049.19,0
5,36,2011-07-15,6326.45,0
5,36,2011-07-22,4229.02,0
5,36,2011-07-29,2615.76,0
5,36,2011-08-05,3063.78,0
5,36,2011-08-12,2140.63,0
5,36,2011-08-19,1984.93,0
5,36,2011-08-26,1771.97,0
5,36,2011-09-02,1884.47,0
5,36,2011-09-09,1839.27,1
5,36,2011-09-16,965.34,0
5,36,2011-09-23,622.8,0
5,36,2011-09-30,549.47,0
5,36,2011-10-07,448.01,0
5,36,2011-10-14,1086.57,0
5,36,2011-10-21,310.37,0
5,36,2011-10-28,571.2,0
5,36,2011-11-04,1729.35,0
5,36,2011-11-11,4867.13,0
5,36,2011-11-18,2666.26,0
5,36,2011-11-25,2293.92,1
5,36,2011-12-02,2461.43,0
5,36,2011-12-09,3698.13,0
5,36,2011-12-16,2927.22,0
5,36,2011-12-23,3594.7,0
5,36,2011-12-30,689.2,1
5,36,2012-01-06,100.18,0
5,36,2012-01-13,882.34,0
5,36,2012-01-20,348.36,0
5,36,2012-01-27,76.28,0
5,36,2012-02-03,122.42,0
5,36,2012-02-10,-1.92,1
5,36,2012-02-17,2135.1,0
5,36,2012-02-24,2164.73,0
5,36,2012-03-02,1514.81,0
5,36,2012-03-09,2210.94,0
5,36,2012-03-16,5298.83,0
5,36,2012-03-23,4321.43,0
5,36,2012-03-30,5559.0,0
5,36,2012-04-06,6714.19,0
5,36,2012-04-13,4988.43,0
5,36,2012-04-20,3989.94,0
5,36,2012-04-27,6427.9,0
5,37,2010-02-05,4718.5,0
5,37,2010-02-12,5344.48,1
5,37,2010-02-19,4684.48,0
5,37,2010-02-26,4340.15,0
5,37,2010-03-05,4516.22,0
5,37,2010-03-12,4367.72,0
5,37,2010-03-19,4723.65,0
5,37,2010-03-26,4150.58,0
5,37,2010-04-02,4761.65,0
5,37,2010-04-09,4120.35,0
5,37,2010-04-16,4351.34,0
5,37,2010-04-23,3990.39,0
5,37,2010-04-30,4484.04,0
5,37,2010-05-07,4400.29,0
5,37,2010-05-14,3763.46,0
5,37,2010-05-21,4221.23,0
5,37,2010-05-28,4700.07,0
5,37,2010-06-04,4652.77,0
5,37,2010-06-11,4411.04,0
5,37,2010-06-18,3966.6,0
5,37,2010-06-25,4141.12,0
5,37,2010-07-02,4253.01,0
5,37,2010-07-09,4342.05,0
5,37,2010-07-16,3957.17,0
5,37,2010-07-23,3901.41,0
5,37,2010-07-30,4110.84,0
5,37,2010-08-06,4295.64,0
5,37,2010-08-13,4157.04,0
5,37,2010-08-20,4103.92,0
5,37,2010-08-27,4099.52,0
5,37,2010-09-03,4277.53,0
5,37,2010-09-10,3933.4,1
5,37,2010-09-17,4005.82,0
5,37,2010-09-24,4509.46,0
5,37,2010-10-01,4042.51,0
5,37,2010-10-08,3840.01,0
5,37,2010-10-15,3689.67,0
5,37,2010-10-22,4424.67,0
5,37,2010-10-29,4411.84,0
5,37,2010-11-05,3655.2,0
